u,v,key,health_score
2575636012,2837285583,0,61
2575636013,2575636012,0,62
2575636013,2837285508,0,63
2575636013,2837583014,0,97
2575636013,2575612013,0,80
2575636014,2837285515,0,67
2575636014,2575613677,0,96
2575636015,2837285508,0,87
2575636015,2575636741,0,98
2575636015,2575636332,0,83
2575636016,2837285555,0,88
2575636016,9580061271,0,68
2575636016,2575636014,0,56
2575636332,2575627120,0,62
2575636332,2841299677,0,68
2575636332,2575636015,0,64
2575636333,2575612012,0,73
2575636333,2837285508,0,61
2575636333,2575627120,0,69
2575636334,2841299677,0,50
2575636334,2575627124,0,95
2575636334,2575636335,0,84
2575636335,2575636741,0,58
2575636335,2837285513,0,67
2575636335,2575636334,0,52
2575636336,2575627124,0,53
2575636336,2575613677,0,85
2575636336,2575636011,0,68
2575636741,2575636015,0,94
2575636741,2575636335,0,58
2575636741,2575636012,0,90
2575637109,2837285594,0,98
2575637109,2575636016,0,81
2575637692,3430413682,0,56
2575637692,7942020323,0,50
2575637692,2837583035,0,86
2575637694,2837583367,0,68
2575637694,7954368025,0,80
2575638633,2837285650,0,80
2575638633,2837583561,0,78
2575638639,2841299698,0,71
2575638639,2837582747,0,61
2575638639,2837285471,0,53
2600872770,2600872773,0,66
2600872770,3498576117,0,80
2600872771,1880441514,0,57
2600872771,6354264768,0,54
2600872773,12725299500,0,75
2600872773,6354265131,0,81
2643494864,2575448031,0,54
2643494864,2837580558,0,86
2833127050,3955043044,0,90
2833127050,7941659597,0,93
2833127050,3777944398,0,53
2833127053,2841299266,0,59
2833127053,2841299265,0,59
2833127053,7941711834,0,86
2833127056,2575448051,0,69
2833127056,7416451130,0,55
2833127056,2575448031,0,65
2833127072,7941711836,0,57
2833127072,2837580611,0,85
2833127072,2833127078,0,98
2833127072,7941711834,0,76
2833127078,7416451127,0,88
2833127078,2833127072,0,88
2833127078,7941711836,0,100
2833127081,2575448052,0,89
2833127081,2837580637,0,64
2833127081,7941711853,0,99
2833127081,2841299295,0,83
2833127084,7941711846,0,74
2833127084,3777946640,0,78
2833127084,7941711843,0,78
2833127084,2575448030,0,69
2833127089,2833127097,0,87
2833127089,2837284924,0,77
2833127089,2833127090,0,69
2833127090,2833127100,0,86
2833127090,2833127089,0,89
2833127090,2833127091,0,53
2833127091,1880441906,0,89
2833127091,3430413481,0,97
2833127091,2833127090,0,56
2833127091,2833127092,0,98
2833127092,2833127306,0,63
2833127092,2833127091,0,90
2833127092,3430413477,0,63
2833127094,4160437045,0,66
2833127094,2833127096,0,92
2833127094,2833127314,0,55
2833127094,4160437044,0,60
2833127095,2837580670,0,65
2833127095,3430413477,0,61
2833127095,3430413478,0,85
2833127095,2833127312,0,54
2833127096,2833127315,0,60
2833127096,2833127094,0,50
2833127096,3430413479,0,76
2833127097,2833127089,0,78
2833127097,3430413479,0,94
2833127097,2833127098,0,88
2833127098,2833127326,0,80
2833127098,2833127097,0,68
2833127098,2833127100,0,52
2833127099,2575448022,0,64
2833127099,2575448016,0,68
2833127099,7941688153,0,95
2833127100,2833127090,0,68
2833127100,2833127098,0,94
2833127100,3430413481,0,79
2833127303,2833127327,0,54
2833127303,3430413480,0,93
2833127303,2833127304,0,64
2833127304,2833127328,0,66
2833127304,2833127303,0,100
2833127304,3430413482,0,100
2833127306,2833127092,0,90
2833127306,3430413481,0,87
2833127306,3430413483,0,92
2833127308,7941688159,0,62
2833127308,2841299325,0,77
2833127308,7941688141,0,57
2833127308,2837580975,0,84
2833127309,3430413482,0,64
2833127309,2833127311,0,91
2833127309,4156801017,0,59
2833127310,2575448060,0,67
2833127310,2575448022,0,59
2833127310,2575603095,0,54
2833127310,2837581111,0,53
2833127311,3772964233,0,60
2833127311,2833127313,0,100
2833127311,2833127309,0,69
2833127312,3430413483,0,88
2833127312,3430413484,0,97
2833127312,2833127337,0,86
2833127312,2833127095,0,68
2833127313,2833127316,0,78
2833127313,2833127311,0,57
2833127313,3772964234,0,79
2833127314,7953233869,0,94
2833127314,2833127094,0,69
2833127314,2833127315,0,94
2833127315,2833127096,0,75
2833127315,3430413485,0,67
2833127315,2833127314,0,82
2833127316,2833127322,0,84
2833127316,2833127313,0,81
2833127316,2833127344,0,78
2833127321,4160437046,0,55
2833127321,2833127331,0,88
2833127322,4160437048,0,52
2833127322,2833127316,0,77
2833127322,2833127339,0,97
2833127322,2837580964,0,70
2833127323,2833127346,0,88
2833127323,2833127330,0,66
2833127326,2833127098,0,51
2833127326,3430413487,0,55
2833127326,3430413485,0,64
2833127327,3430413486,0,93
2833127327,2833127328,0,86
2833127327,2833127303,0,87
2833127327,2833127354,0,51
2833127328,2833127327,0,98
2833127328,3430413488,0,93
2833127328,2833127304,0,67
2833127328,2833127357,0,86
2833127330,2833127352,0,52
2833127330,2833127359,0,98
2833127331,2833127332,0,98
2833127331,2833127321,0,61
2833127331,3430413593,0,80
2833127332,2833127331,0,83
2833127332,7911664337,0,91
2833127332,2833127351,0,78
2833127332,2837581119,0,67
2833127335,3772964233,0,61
2833127335,4156801017,0,87
2833127335,2833127353,0,77
2833127336,12696356841,0,90
2833127336,2833127350,0,81
2833127337,2171064401,0,55
2833127337,2171064405,0,80
2833127337,2833127312,0,72
2833127339,2833127322,0,76
2833127339,4160437054,0,71
2833127339,2833127344,0,70
2833127339,4160437052,0,92
2833127340,2833127348,0,56
2833127340,6649204670,0,60
2833127344,2833127316,0,71
2833127344,2837581189,0,76
2833127344,2833127339,0,94
2833127345,12201013538,0,81
2833127345,2171064409,0,68
2833127345,2837581365,0,92
2833127345,7911664353,0,75
2833127346,2833127352,0,98
2833127346,2833127369,0,85
2833127346,2833127323,0,52
2833127348,2833127360,0,79
2833127348,6649204684,0,55
2833127348,2833127385,0,70
2833127349,3772964234,0,66
2833127349,2837581200,0,70
2833127349,2837581189,0,57
2833127350,2837581308,0,99
2833127350,2833127336,0,75
2833127350,2833127363,0,82
2833127351,2833127332,0,50
2833127351,7911664339,0,92
2833127351,3430413595,0,84
2833127352,2833127373,0,79
2833127352,2833127330,0,76
2833127352,2833127346,0,53
2833127353,2837581200,0,62
2833127353,2833127335,0,83
2833127353,2833127375,0,73
2833127354,2171064409,0,89
2833127354,2833127357,0,98
2833127354,2833127327,0,81
2833127354,3772964236,0,90
2833127355,2171064399,0,78
2833127355,3430413487,0,98
2833127357,2833127354,0,53
2833127357,2171064411,0,63
2833127357,2833127328,0,67
2833127357,4160437056,0,85
2833127359,3772977858,0,58
2833127359,2833127386,0,68
2833127360,2833127366,0,78
2833127360,2833127407,0,94
2833127363,2833127397,0,81
2833127363,2837581329,0,57
2833127363,2833127350,0,51
2833127366,2841299356,0,90
2833127366,6649212586,0,88
2833127366,2833127400,0,65
2833127367,2833127369,0,95
2833127367,2833127399,0,60
2833127367,1880442431,0,69
2833127369,3430413602,0,85
2833127369,2833127346,0,50
2833127369,2833127367,0,85
2833127369,2833127373,0,76
2833127370,2833127385,0,55
2833127371,2833127416,0,64
2833127371,2841299349,0,57
2833127371,2833127377,0,79
2833127371,2841299354,0,57
2833127373,3430413604,0,91
2833127373,2833127352,0,59
2833127373,2833127369,0,81
2833127373,2833127381,0,95
2833127375,4160437057,0,68
2833127375,2833127353,0,82
2833127375,6146884325,0,95
2833127377,2833127384,0,67
2833127377,2833127371,0,76
2833127377,7222567558,0,80
2833127377,3430413593,0,80
2833127378,3430413597,0,65
2833127378,2833127388,0,79
2833127381,3430413606,0,85
2833127381,2833127386,0,59
2833127381,2833127373,0,74
2833127384,7222623312,0,62
2833127384,3430413595,0,88
2833127384,3430413600,0,82
2833127384,2833127377,0,97
2833127385,2833127370,0,58
2833127385,2833127348,0,54
2833127385,7222623351,0,67
2833127385,2833127392,0,99
2833127386,3430413607,0,100
2833127386,2833127381,0,76
2833127386,2833127359,0,71
2833127386,2833127428,0,100
2833127387,2833127408,0,82
2833127387,6153028466,0,67
2833127387,4160440927,0,50
2833127388,2833127404,0,68
2833127388,2833127435,0,96
2833127390,2833127410,0,69
2833127390,2833127424,0,87
2833127392,2833127397,0,87
2833127392,2833127385,0,92
2833127392,12696356842,0,81
2833127397,2833127363,0,59
2833127397,2837581394,0,78
2833127397,2833127392,0,84
2833127399,3430413602,0,80
2833127399,2833127367,0,72
2833127399,2833127447,0,71
2833127400,2841299365,0,85
2833127400,2833127407,0,98
2833127400,2837581654,0,84
2833127400,2833127366,0,74
2833127403,7911664350,0,79
2833127403,2833127460,0,70
2833127403,11096772127,0,62
2833127404,1880442477,0,94
2833127404,2833127426,0,65
2833127407,2833127400,0,86
2833127407,2833127411,0,74
2833127407,2833127502,0,64
2833127407,2833127360,0,99
2833127408,7911789357,0,76
2833127408,2833127452,0,52
2833127408,2833127387,0,70
2833127410,4151179008,0,97
2833127410,2833127425,0,80
2833127411,2833127407,0,95
2833127416,2833127371,0,74
2833127416,7222623305,0,74
2833127416,7911664335,0,92
2833127416,2837581394,0,100
2833127422,2841299373,0,91
2833127422,2841299382,0,59
2833127422,2841299381,0,81
2833127424,2833127434,0,52
2833127424,2833127436,0,58
2833127424,2833127390,0,82
2833127424,2839149775,0,87
2833127425,7912773549,0,71
2833127425,7911697768,0,56
2833127426,2833127404,0,78
2833127426,2833127435,0,56
2833127426,3430413610,0,83
2833127428,2833127436,0,79
2833127428,3430413607,0,50
2833127428,2833127386,0,96
2833127434,2839149770,0,59
2833127434,2833127424,0,76
2833127434,4151179008,0,91
2833127435,2833127388,0,59
2833127435,2833127426,0,54
2833127435,2833127446,0,80
2833127436,2833127424,0,100
2833127436,3772977865,0,66
2833127436,2833127428,0,71
2833127438,2833127450,0,89
2833127438,2833127479,0,94
2833127439,2833127452,0,75
2833127439,2841299373,0,91
2833127439,2841299395,0,55
2833127439,4160440927,0,71
2833127441,4160440931,0,93
2833127441,7222623304,0,84
2833127442,2841299377,0,74
2833127442,2841518492,0,70
2833127446,2833127435,0,90
2833127446,2837581654,0,95
2833127446,3430413597,0,98
2833127447,3430413609,0,81
2833127447,2833127399,0,84
2833127447,2833127465,0,52
2833127450,2833127492,0,89
2833127450,2833127459,0,54
2833127451,2833127458,0,65
2833127451,2839149770,0,90
2833127451,4151179008,0,93
2833127452,2833127462,0,68
2833127452,2833127439,0,64
2833127452,2833127532,0,97
2833127452,2833127408,0,55
2833127458,2833127464,0,77
2833127458,2833127451,0,56
2833127458,2833127501,0,98
2833127459,2833127469,0,90
2833127459,2833127505,0,95
2833127460,7911664355,0,56
2833127460,2833127403,0,78
2833127462,2833127542,0,60
2833127462,7911789366,0,94
2833127462,2833127452,0,69
2833127462,7911789357,0,51
2833127463,3430413604,0,52
2833127463,3430413611,0,70
2833127463,3430413609,0,100
2833127463,2833127490,0,53
2833127464,2833127472,0,68
2833127464,2833127458,0,72
2833127464,7911697768,0,73
2833127465,2833127447,0,77
2833127465,2833127490,0,59
2833127465,7941892796,0,65
2833127468,1880442497,0,83
2833127469,2833127487,0,76
2833127469,2833127517,0,86
2833127472,2833127479,0,93
2833127472,2833127464,0,100
2833127472,2833127494,0,61
2833127474,3430413611,0,60
2833127474,2833127493,0,61
2833127474,3430413607,0,55
2833127478,7911789366,0,89
2833127478,2841299384,0,74
2833127478,2833127530,0,89
2833127478,7911789365,0,93
2833127479,2833127472,0,65
2833127479,12200843488,0,81
2833127479,2833127438,0,87
2833127485,2837581654,0,59
2833127485,2833127514,0,64
2833127485,11118998074,0,79
2833127487,2833127504,0,90
2833127487,2833127469,0,66
2833127487,2833127533,0,79
2833127488,2841299387,0,66
2833127490,3430413609,0,92
2833127490,2833127465,0,50
2833127490,2833127463,0,79
2833127492,2833127505,0,68
2833127492,12200843488,0,93
2833127492,2833127450,0,84
2833127493,2833127474,0,60
2833127493,2833127499,0,54
2833127493,2839149775,0,78
2833127494,2833127526,0,72
2833127494,2833127508,0,87
2833127494,2833127472,0,69
2833127496,2841299388,0,90
2833127496,7222623226,0,77
2833127496,2837581857,0,94
2833127499,2833127493,0,66
2833127501,2833127508,0,79
2833127501,2839149780,0,69
2833127501,2833127458,0,62
2833127502,2837581692,0,74
2833127502,2833127407,0,80
2833127503,3430413611,0,56
2833127504,2833127487,0,65
2833127504,2833127538,0,74
2833127504,2833127515,0,86
2833127505,2833127515,0,72
2833127505,2833127492,0,86
2833127505,7911697780,0,68
2833127505,2833127459,0,94
2833127507,4160440931,0,68
2833127507,2833127550,0,51
2833127507,1880442511,0,92
2833127507,2841299393,0,75
2833127508,2833127501,0,67
2833127508,2841299392,0,50
2833127508,2833127565,0,86
2833127508,2833127494,0,93
2833127511,7918749224,0,99
2833127514,2833127485,0,97
2833127514,2833127502,0,53
2833127515,2833127544,0,88
2833127515,2833127505,0,97
2833127515,2833127504,0,81
2833127516,3955038294,0,68
2833127516,7911789365,0,99
2833127517,2833127524,0,64
2833127517,7912877629,0,88
2833127517,6146875037,0,72
2833127519,7222623420,0,64
2833127519,2833127528,0,90
2833127519,2841299388,0,62
2833127521,2841299395,0,89
2833127521,2833127535,0,66
2833127521,2841299383,0,93
2833127524,2833127552,0,98
2833127524,2833127533,0,96
2833127524,2833127517,0,99
2833127526,2833127494,0,92
2833127528,7222623422,0,93
2833127528,2833127548,0,58
2833127528,2833127519,0,90
2833127530,2833127516,0,56
2833127530,2833127478,0,90
2833127532,2841299395,0,91
2833127532,2833127542,0,52
2833127532,2833127546,0,69
2833127532,2833127452,0,100
2833127533,3430413615,0,78
2833127533,2833127538,0,52
2833127533,2833127524,0,87
2833127533,2833127487,0,73
2833127534,2841299391,0,96
2833127534,2841299381,0,58
2833127534,2833127554,0,55
2833127535,12201217167,0,68
2833127535,2841299508,0,70
2833127535,2833127521,0,97
2833127537,2833127550,0,76
2833127537,2833127562,0,61
2833127538,3430413616,0,62
2833127538,2833127504,0,58
2833127538,2833127544,0,100
2833127538,2833127533,0,84
2833127540,2841299391,0,73
2833127540,2833127569,0,83
2833127540,2841299393,0,82
2833127540,2833127554,0,67
2833127541,2833127530,0,60
2833127541,7912679476,0,66
2833127542,2833127532,0,80
2833127542,3430413614,0,68
2833127542,2833127462,0,97
2833127544,3430413619,0,71
2833127544,2833127515,0,57
2833127544,2833127538,0,79
2833127544,2841518714,0,54
2833127546,7911789359,0,59
2833127546,12201217167,0,98
2833127546,2833127558,0,64
2833127546,2833127532,0,93
2833127547,2841518500,0,96
2833127548,2833127584,0,93
2833127548,2841299517,0,75
2833127548,2833127528,0,85
2833127550,2833127556,0,73
2833127550,2833127537,0,55
2833127550,2833127568,0,100
2833127550,2833127507,0,75
2833127552,3430413615,0,50
2833127552,2833127524,0,66
2833127552,2833127564,0,84
2833127554,2833127534,0,57
2833127554,2833127581,0,79
2833127554,2833127540,0,73
2833127554,2833127563,0,93
2833127556,2833127569,0,97
2833127556,2833127550,0,93
2833127556,2841299393,0,66
2833127556,2833127577,0,87
2833127558,2833127583,0,74
2833127558,2841299508,0,90
2833127558,3430413624,0,73
2833127558,2833127546,0,56
2833127562,2833127568,0,93
2833127562,2841299521,0,64
2833127563,2833127586,0,80
2833127563,2833127554,0,51
2833127563,3430413624,0,89
2833127564,2833127552,0,85
2833127565,2841518718,0,70
2833127565,2833127508,0,89
2833127565,2841518714,0,64
2833127568,2833127550,0,91
2833127568,2833127594,0,54
2833127568,2833127562,0,90
2833127568,2833127577,0,79
2833127569,2833127556,0,94
2833127569,2833127540,0,69
2833127569,2833127588,0,91
2833127569,2833127581,0,76
2833127573,3430413623,0,57
2833127573,2833127582,0,58
2833127573,3430413615,0,52
2833127574,2833127541,0,52
2833127574,7912679478,0,69
2833127577,2833127556,0,81
2833127577,2833127628,0,57
2833127577,2833127568,0,56
2833127577,2833127588,0,65
2833127581,2833127554,0,84
2833127581,2833127586,0,58
2833127581,2833127569,0,74
2833127581,2833127597,0,79
2833127582,2837582091,0,73
2833127582,1880442589,0,92
2833127582,2833127573,0,97
2833127583,2833127574,0,94
2833127583,2833127558,0,84
2833127584,2833127548,0,76
2833127584,7222623421,0,87
2833127586,2833127599,0,97
2833127586,2833127563,0,96
2833127586,2833127581,0,59
2833127588,2833127569,0,76
2833127588,2833127597,0,91
2833127588,2841518740,0,56
2833127588,2833127577,0,81
2833127591,3430413623,0,89
2833127594,2833127568,0,76
2833127594,2833127610,0,67
2833127594,9781573060,0,52
2833127594,2841299534,0,94
2833127596,2833127583,0,73
2833127596,13009243226,0,63
2833127596,3430413624,0,78
2833127597,2833127588,0,78
2833127597,2833127614,0,65
2833127597,2833127616,0,73
2833127597,2833127581,0,56
2833127599,2833127600,0,93
2833127599,2833127586,0,73
2833127599,2833127614,0,84
2833127600,2833127599,0,91
2833127600,3430413624,0,72
2833127600,2833127611,0,53
2833127603,2833127610,0,75
2833127603,2841299534,0,67
2833127603,2833127619,0,62
2833127607,3430413637,0,57
2833127609,3430413622,0,79
2833127609,2833127615,0,55
2833127609,2841299550,0,92
2833127609,2833127651,0,63
2833127610,2833127622,0,91
2833127610,2833127594,0,90
2833127610,2833127603,0,88
2833127611,2833127596,0,51
2833127611,7912815308,0,53
2833127611,2833127600,0,100
2833127613,2841299542,0,71
2833127614,3430413637,0,65
2833127614,2833127599,0,58
2833127614,2833127597,0,100
2833127614,2833127618,0,86
2833127615,2833127619,0,63
2833127615,2833127609,0,54
2833127615,7222623233,0,98
2833127615,3430413625,0,85
2833127616,2833127629,0,63
2833127616,2833127623,0,87
2833127616,2833127597,0,63
2833127618,2833127614,0,64
2833127618,2833127611,0,71
2833127619,2833127615,0,99
2833127619,2833127622,0,59
2833127619,2833127657,0,100
2833127619,2833127603,0,88
2833127621,2833127627,0,50
2833127621,2833127629,0,67
2833127621,3430413637,0,59
2833127622,2833127610,0,58
2833127622,2833127624,0,84
2833127622,2833127619,0,66
2833127623,2841299580,0,61
2833127623,2833127616,0,57
2833127623,2833127639,0,92
2833127623,7911791292,0,51
2833127624,2833127628,0,58
2833127624,2833127622,0,50
2833127624,2841518756,0,72
2833127625,2841299574,0,100
2833127625,3942981558,0,100
2833127625,6147102388,0,65
2833127625,2833127662,0,87
2833127626,7911717989,0,70
2833127626,10267081535,0,51
2833127626,2837582232,0,61
2833127627,2833127618,0,66
2833127627,2833127621,0,53
2833127628,2833127577,0,58
2833127628,2833127630,0,97
2833127628,2833127624,0,76
2833127629,2833127621,0,83
2833127629,2833127636,0,57
2833127629,2833127616,0,97
2833127630,2841299573,0,54
2833127630,2833127628,0,80
2833127630,2841518751,0,78
2833127630,2841518736,0,99
2833127634,3942981558,0,73
2833127634,2841299550,0,82
2833127634,2833127644,0,87
2833127636,2833127629,0,56
